k[h/Mpc] dP/dk(z=0.00) dP/dk(z=0.08) dP/dk(z=0.17) dP/dk(z=0.29) dP/dk(z=0.42) dP/dk(z=0.59) dP/dk(z=0.80) dP/dk(z=1.08) dP/dk(z=1.45) dP/dk(z=2.00) 
71.497 -4.46091666423e-05 -4.10869593553e-05 -3.73220371593e-05 -3.3220354407e-05 -2.89161990038e-05 -2.44829881335e-05 -2.00081477726e-05 -1.56627295376e-05 -1.15820310485e-05 -7.94461658098e-06 
72.942 -4.14509756519e-05 -3.81593496462e-05 -3.46034694049e-05 -3.08147393626e-05 -2.68253399095e-05 -2.2703864741e-05 -1.85661385026e-05 -1.45267777514e-05 -1.07517870817e-05 -7.37522180923e-06 
74.415 -3.85009754733e-05 -3.54430660283e-05 -3.21412569512e-05 -2.86248842861e-05 -2.49201911112e-05 -2.10921998085e-05 -1.72460944397e-05 -1.34953310333e-05 -9.98513781616e-06 -6.84543414797e-06 
75.918 -3.56727928349e-05 -3.2857922578e-05 -2.98115686068e-05 -2.65461136654e-05 -2.31056066687e-05 -1.95630909388e-05 -1.59897695699e-05 -1.25203473508e-05 -9.25746650605e-06 -6.35255890427e-06 
77.452 -3.31143206453e-05 -3.04929861203e-05 -2.76569386367e-05 -2.46272390813e-05 -2.14378462128e-05 -1.81476817568e-05 -1.48399693243e-05 -1.16148081754e-05 -8.58795586254e-06 -5.89326576427e-06 
79.017 -3.07303998152e-05 -2.83008180798e-05 -2.56647571289e-05 -2.28594571142e-05 -1.98999428868e-05 -1.68448873127e-05 -1.37747972907e-05 -1.07745257814e-05 -7.97504753175e-06 -5.46503730031e-06 
80.613 -2.85329033505e-05 -2.62695464725e-05 -2.38306753527e-05 -2.1218061213e-05 -1.84702130832e-05 -1.56358925643e-05 -1.2783959915e-05 -1.00071561665e-05 -7.40571467113e-06 -5.08116225392e-06 
82.241 -2.64572842162e-05 -2.43662235859e-05 -2.21036904848e-05 -1.96820638024e-05 -1.71361252227e-05 -1.4509834869e-05 -1.18579773552e-05 -9.28184352749e-06 -6.86591501692e-06 -4.70894379291e-06 
83.903 -2.45475475487e-05 -2.2603247877e-05 -2.04990186267e-05 -1.8255221138e-05 -1.589585135e-05 -1.34522548281e-05 -1.10005737163e-05 -8.60925376716e-06 -6.36788251433e-06 -4.3657721788e-06 
85.598 -2.27877247579e-05 -2.09793983685e-05 -1.90340900887e-05 -1.69482562031e-05 -1.47516191116e-05 -1.24893671694e-05 -1.02129234944e-05 -7.9949004841e-06 -5.91186293979e-06 -4.06020290014e-06 
87.327 -2.1139374591e-05 -1.94646378744e-05 -1.76560336154e-05 -1.57251632155e-05 -1.3687142387e-05 -1.15919149947e-05 -9.47481221482e-06 -7.41416322476e-06 -5.48687144266e-06 -3.76293638172e-06 
89.091 -1.96063292464e-05 -1.80596852614e-05 -1.63783696792e-05 -1.45871498631e-05 -1.26994497545e-05 -1.07457371501e-05 -8.7900679243e-06 -6.87677897805e-06 -5.08594916639e-06 -3.48762156991e-06 
90.891 -1.81887724157e-05 -1.6752223019e-05 -1.51966298826e-05 -1.35294899971e-05 -1.17825099127e-05 -9.96975555972e-06 -8.15252161825e-06 -6.37928243274e-06 -4.72358162704e-06 -3.2398936805e-06 
92.727 -1.68836029556e-05 -1.55421727162e-05 -1.41012468288e-05 -1.25562747407e-05 -1.09315087846e-05 -9.25606505735e-06 -7.56803488274e-06 -5.92509683242e-06 -4.38319279599e-06 -3.00773657523e-06 
94.6 -1.5659165531e-05 -1.44176823323e-05 -1.30779439686e-05 -1.16506879866e-05 -1.01376311697e-05 -8.58493036712e-06 -7.0222800272e-06 -5.49470441254e-06 -4.06070419233e-06 -2.78840356579e-06 
96.511 -1.45229947075e-05 -1.33738956585e-05 -1.2130888423e-05 -1.08023257571e-05 -9.40490917106e-06 -7.96305803153e-06 -6.51016930174e-06 -5.09383591102e-06 -3.77305151479e-06 -2.58649297255e-06 
98.461 -1.34723976342e-05 -1.24071141477e-05 -1.12556579427e-05 -1.00213772848e-05 -8.72797466231e-06 -7.38796368573e-06 -6.03989900948e-06 -4.72815545917e-06 -3.50009534874e-06 -2.3995288429e-06 
100.45 -1.24957844463e-05 -1.15051492235e-05 -1.04352586461e-05 -9.2942318229e-06 -8.09298556784e-06 -6.84838293226e-06 -5.60110801379e-06 -4.38523614828e-06 -3.24252909366e-06 -2.22614700769e-06 
102.48 -1.15866111402e-05 -1.06698913566e-05 -9.67803884734e-06 -8.62039122643e-06 -7.50437834819e-06 -6.35437614123e-06 -5.19322075695e-06 -4.06451570706e-06 -3.00730950852e-06 -2.06427102316e-06 
104.55 -1.07625333164e-05 -9.91452572054e-06 -8.99290004662e-06 -8.01020654706e-06 -6.96993287991e-06 -5.90365399112e-06 -4.82660449985e-06 -3.77831942506e-06 -2.79555617953e-06 -1.91792598534e-06 
106.66 -9.95815973185e-06 -9.16903104772e-06 -8.31838734277e-06 -7.40456095228e-06 -6.44910185475e-06 -5.45936990599e-06 -4.46596888998e-06 -3.49782084104e-06 -2.58666977956e-06 -1.77421314475e-06 
108.82 -9.25947074083e-06 -8.52570698554e-06 -7.73195673623e-06 -6.8866769654e-06 -5.99763043172e-06 -5.07548038189e-06 -4.15076250256e-06 -3.25049787311e-06 -2.40431682234e-06 -1.64996512754e-06 
111.01 -8.57966537396e-06 -7.90249027494e-06 -7.16815137618e-06 -6.38537258901e-06 -5.55774828322e-06 -4.70336034535e-06 -3.84895329053e-06 -3.00973553778e-06 -2.22943586253e-06 -1.52963824654e-06 
113.26 -7.9481631876e-06 -7.31970933756e-06 -6.64171175318e-06 -5.91232990139e-06 -5.14827331255e-06 -4.36230460379e-06 -3.56571825795e-06 -2.79204828503e-06 -2.06524387566e-06 -1.4169315748e-06 
115.54 -7.38970257046e-06 -6.80491124964e-06 -6.17067184075e-06 -5.4987132215e-06 -4.78531172746e-06 -4.05356527121e-06 -3.31160707672e-06 -2.59497227409e-06 -1.91979269423e-06 -1.31766642981e-06 
117.88 -6.8241268171e-06 -6.28249795838e-06 -5.70254015233e-06 -5.07775472765e-06 -4.41958722469e-06 -3.74013466499e-06 -3.05963058847e-06 -2.39426204011e-06 -1.77306427046e-06 -1.21683828568e-06 
120.26 -6.3512455992e-06 -5.84723939955e-06 -5.30387606319e-06 -4.7237072886e-06 -4.11476709861e-06 -3.48212983667e-06 -2.85108122224e-06 -2.22979732292e-06 -1.64981929337e-06 -1.13231465631e-06 
122.69 -5.87445602253e-06 -5.41148899606e-06 -4.90797705516e-06 -4.37101454441e-06 -3.80792123082e-06 -3.2239207589e-06 -2.6345725546e-06 -2.06337433398e-06 -1.52733541409e-06 -1.04836236258e-06 
125.17 -5.44823598591e-06 -5.01662547136e-06 -4.55365913167e-06 -4.05426871059e-06 -3.52906167992e-06 -2.98854299669e-06 -2.44382043019e-06 -1.91406836784e-06 -1.41659812027e-06 -9.71969012608e-07 
127.7 -5.05545911903e-06 -4.65673323209e-06 -4.22061269199e-06 -3.75937160665e-06 -3.27204766829e-06 -2.77112294605e-06 -2.26795749634e-06 -1.77476650104e-06 -1.31356013681e-06 -9.01439545294e-07 
130.28 -4.68532734403e-06 -4.31530318086e-06 -3.91483157652e-06 -3.4869392893e-06 -3.03632438743e-06 -2.57301253672e-06 -2.10210889362e-06 -1.64648179153e-06 -1.21872387872e-06 -8.36645199133e-07 
132.91 -4.35126664829e-06 -4.00644296248e-06 -3.63618133563e-06 -3.23945194818e-06 -2.82152148678e-06 -2.38754817703e-06 -1.95263705906e-06 -1.52850021505e-06 -1.13137129161e-06 -7.76646965526e-07 
135.59 -4.03451050694e-06 -3.7150784028e-06 -3.36966743601e-06 -2.9993517402e-06 -2.61208869339e-06 -2.21127443346e-06 -1.80919711287e-06 -1.41667113078e-06 -1.04877937459e-06 -7.19959121945e-07 
138.33 -3.72414053284e-06 -3.43043429042e-06 -3.11105934547e-06 -2.77367284824e-06 -2.41454257866e-06 -2.0447159922e-06 -1.67219788315e-06 -1.30934937336e-06 -9.69384275643e-07 -6.65550064823e-07 
141.13 -3.45698143753e-06 -3.18482022956e-06 -2.88968511622e-06 -2.57213172563e-06 -2.23959514229e-06 -1.89723764819e-06 -1.55167533912e-06 -1.21531718567e-06 -8.99332976098e-07 -6.17558980599e-07 
143.98 -3.20720227862e-06 -2.95350109886e-06 -2.67914592892e-06 -2.38538543614e-06 -2.07721226157e-06 -1.75955140089e-06 -1.43944152855e-06 -1.12701442449e-06 -8.3454346278e-07 -5.73056138524e-07 
146.89 -2.97464907003e-06 -2.7399739159e-06 -2.48589872598e-06 -2.21667956418e-06 -1.92897902593e-06 -1.6327580739e-06 -1.33582399919e-06 -1.04592580186e-06 -7.74542087553e-07 -5.31648157023e-07 
149.85 -2.75840250329e-06 -2.53963843668e-06 -2.30655589286e-06 -2.05155192993e-06 -1.78744769446e-06 -1.5137525896e-06 -1.23826072195e-06 -9.69838912207e-07 -7.17920777655e-07 -4.928046135e-07 
152.88 -2.54964451215e-06 -2.34649650098e-06 -2.12968039697e-06 -1.89642415379e-06 -1.65181815943e-06 -1.39906377845e-06 -1.14417351391e-06 -8.9609293524e-07 -6.63643788446e-07 -4.55904178697e-07 
155.97 -2.36428422995e-06 -2.17928234113e-06 -1.97516425913e-06 -1.7604349189e-06 -1.53271815995e-06 -1.29802865101e-06 -1.06195496679e-06 -8.31745237672e-07 -6.15734800723e-07 -4.23137731244e-07 
159.12 -2.19248357075e-06 -2.01959954202e-06 -1.83217939378e-06 -1.63236840601e-06 -1.42175447014e-06 -1.20396754576e-06 -9.85115592009e-07 -7.71660513733e-07 -5.71364301728e-07 -3.9221212349e-07 
162.33 -2.03231237198e-06 -1.87079531875e-06 -1.69842033975e-06 -1.51281084265e-06 -1.3173090584e-06 -1.11589394336e-06 -9.12641539176e-07 -7.14905742362e-07 -5.29649560853e-07 -3.63836592394e-07 
165.61 -1.87925057945e-06 -1.73053413204e-06 -1.56969278549e-06 -1.3982131137e-06 -1.21790522834e-06 -1.03144610077e-06 -8.44116220457e-07 -6.60828492659e-07 -4.89330588659e-07 -3.36386419273e-07 
168.96 -1.74189226061e-06 -1.60374616452e-06 -1.45512909875e-06 -1.29623387519e-06 -1.12909832892e-06 -9.56276311106e-07 -7.82427787863e-07 -6.13153403917e-07 -4.54009662881e-07 -3.11649773512e-07 
172.37 -1.61608664454e-06 -1.48885268901e-06 -1.35088401236e-06 -1.20337652662e-06 -1.04795468253e-06 -8.8767682377e-07 -7.26174359039e-07 -5.68935046744e-07 -4.21537530166e-07 -2.89718381096e-07 
175.85 -1.49283830325e-06 -1.37495717995e-06 -1.24771388058e-06 -1.11143008254e-06 -9.67985230705e-07 -8.20013052138e-07 -6.70997575692e-07 -5.25658524223e-07 -3.89183953698e-07 -2.67662223187e-07 
179.41 -1.38307710817e-06 -1.2740079591e-06 -1.15600632088e-06 -1.0299572664e-06 -8.96981500147e-07 -7.59697508606e-07 -6.21831797672e-07 -4.87149782399e-07 -3.60917395205e-07 -2.48006380333e-07 
183.03 -1.28293330256e-06 -1.18167796376e-06 -1.07200535492e-06 -9.55075137679e-07 -8.32055010568e-07 -7.04875306364e-07 -5.76874813094e-07 -4.51720819181e-07 -3.34867200891e-07 -2.30040720151e-07 
186.73 -1.18636630789e-06 -1.09272699697e-06 -9.91676012164e-07 -8.83403193115e-07 -7.69482892294e-07 -6.51920364969e-07 -5.33334516226e-07 -4.18182971493e-07 -3.09787755317e-07 -2.12965512413e-07 
190.5 -1.09945539568e-06 -1.01275552868e-06 -9.19085145182e-07 -8.19004948277e-07 -7.13077700073e-07 -6.04154114918e-07 -4.94506983405e-07 -3.87555214485e-07 -2.87095433246e-07 -1.97393161691e-07 
194.35 -1.01626645505e-06 -9.35943682514e-07 -8.49200103654e-07 -7.56658703546e-07 -6.5927922042e-07 -5.58629411938e-07 -4.57173944438e-07 -3.58080145479e-07 -2.65606323987e-07 -1.82381355193e-07 
198.28 -9.42078038563e-07 -8.67820198022e-07 -7.87594393696e-07 -7.01524144073e-07 -6.11295078969e-07 -5.17873210735e-07 -4.23769728118e-07 -3.32162353146e-07 -2.46174398797e-07 -1.69532209863e-07 
202.28 -8.72126862172e-07 -8.03612527903e-07 -7.29097843323e-07 -6.49673297335e-07 -5.65998178485e-07 -4.79436164614e-07 -3.92614032387e-07 -3.07834370823e-07 -2.28035885293e-07 -1.56828217538e-07 
206.37 -8.05653354622e-07 -7.42119093915e-07 -6.73649698869e-07 -6.00242336883e-07 -5.22774618304e-07 -4.42978071626e-07 -3.6266340807e-07 -2.84304526275e-07 -2.10825231489e-07 -1.44886291304e-07 
210.54 -7.46881630939e-07 -6.87987620916e-07 -6.24303881225e-07 -5.5622572122e-07 -4.84657411597e-07 -4.10737781989e-07 -3.36269977938e-07 -2.63558259131e-07 -1.95404054637e-07 -1.34483577196e-07 
214.79 -6.9116450387e-07 -6.3666303854e-07 -5.77751909222e-07 -5.14955244757e-07 -4.48777371667e-07 -3.8010475968e-07 -3.11268373853e-07 -2.44153951944e-07 -1.81031813665e-07 -1.24503362219e-07 
219.13 -6.38365354193e-07 -5.88188109359e-07 -5.33868436641e-07 -4.7573767726e-07 -4.14378725288e-07 -3.51355167968e-07 -2.8745010623e-07 -2.25366752715e-07 -1.67217253517e-07 -1.15081340195e-07 
223.56 -5.91412522821e-07 -5.44746885812e-07 -4.94433840127e-07 -4.40659261348e-07 -3.83995373259e-07 -3.25514803107e-07 -2.66644019587e-07 -2.09038212307e-07 -1.54966014499e-07 -1.06669957444e-07 
228.07 -5.47239981446e-07 -5.04100014228e-07 -4.57511079457e-07 -4.07764497186e-07 -3.55355952415e-07 -3.01161707552e-07 -2.46682111823e-07 -1.93394271819e-07 -1.43537616181e-07 -9.87907969995e-08 
232.68 -5.0511584225e-07 -4.65617546881e-07 -4.22534380145e-07 -3.76450423644e-07 -3.2808819709e-07 -2.78130169161e-07 -2.27772786734e-07 -1.78606751044e-07 -1.32563071337e-07 -9.12760463837e-08 
237.38 -4.67974015179e-07 -4.31178158729e-07 -3.91524708544e-07 -3.48986214406e-07 -3.04044309293e-07 -2.57617850645e-07 -2.11104933174e-07 -1.65737362293e-07 -1.22790597906e-07 -8.46250531296e-08 
242.17 -4.32145974735e-07 -3.98078246006e-07 -3.61304078435e-07 -3.2198957863e-07 -2.80657585358e-07 -2.37985027155e-07 -1.94816007538e-07 -1.52818009262e-07 -1.13506671007e-07 -7.81612434516e-08 
247.07 -3.98863560647e-07 -3.67463955172e-07 -3.33649503855e-07 -2.97388476639e-07 -2.5919092141e-07 -2.19806002527e-07 -1.80012310626e-07 -1.41214450583e-07 -1.04842883602e-07 -7.2245718045e-08 
252.06 -3.69269686279e-07 -3.40175028485e-07 -3.08866012409e-07 -2.75323854136e-07 -2.40030059189e-07 -2.03524080341e-07 -1.66724404576e-07 -1.30835752987e-07 -9.71376211772e-08 -6.69459896928e-08 
257.15 -3.41281570086e-07 -3.1456082627e-07 -2.85431059369e-07 -2.54566055212e-07 -2.21905506624e-07 -1.88161447198e-07 -1.54205019664e-07 -1.20976009617e-07 -8.98256958612e-08 -6.19057023096e-08 
262.34 -3.15285832581e-07 -2.90668598083e-07 -2.63891914977e-07 -2.35189362761e-07 -2.04937480439e-07 -1.73779283274e-07 -1.42599365029e-07 -1.11921471455e-07 -8.30715579684e-08 -5.72897229028e-08 
267.64 -2.91290543654e-07 -2.68261286932e-07 -2.43677635197e-07 -2.17112122713e-07 -1.89344120411e-07 -1.60588900866e-07 -1.31548069646e-07 -1.03326902217e-07 -7.67533098499e-08 -5.29376880932e-08 
273.05 -2.68951741027e-07 -2.47808422685e-07 -2.24937387715e-07 -2.00695501201e-07 -1.74992031304e-07 -1.48518705624e-07 -1.21558268167e-07 -9.54958680861e-08 -7.09472832385e-08 -4.89459122371e-08 
278.57 -2.48778846064e-07 -2.294868918e-07 -2.08257371816e-07 -1.85692580294e-07 -1.61929720303e-07 -1.37304273816e-07 -1.1264326472e-07 -8.84248885535e-08 -6.57198878005e-08 -4.5338582792e-08 
284.19 -2.29611543465e-07 -2.11535920928e-07 -1.9214894561e-07 -1.71403391854e-07 -1.49371659619e-07 -1.26703478226e-07 -1.03905973416e-07 -8.1619510851e-08 -6.06610936058e-08 -4.18708611433e-08 
289.94 -2.11498862917e-07 -1.94855540023e-07 -1.76933105486e-07 -1.57852576197e-07 -1.37726781751e-07 -1.16787188454e-07 -9.57738450682e-08 -7.52274822657e-08 -5.59321739641e-08 -3.86288036855e-08 
295.79 -1.95308762426e-07 -1.80077340241e-07 -1.63522760303e-07 -1.45717613245e-07 -1.27158638123e-07 -1.07843328306e-07 -8.84794250192e-08 -6.95328352176e-08 -5.170692866e-08 -3.5700154811e-08 
301.77 -1.78572952241e-07 -1.64289473648e-07 -1.49461203787e-07 -1.33191719764e-07 -1.15910100909e-07 -9.87945574299e-08 -8.08974248163e-08 -6.35503566491e-08 -4.72698552317e-08 -3.27322984964e-08 
